catcher_id,jobma_catcher_company,jobma_functional,jobma_catcher_indus,jobma_catcher_title,jobma_catcher_otype,jobma_catcher_status,jobma_catcher_type,is_premium,jobma_verified,subscription_status,sub_user,per_sub_user,live_interview_credit,pre_recorded_credit,ai_live_interview_credit,interview_cost_type,referral_credit,company_size,ai_live_interview,days_since_creation,confirmed,number_of_logins,credit_amount,wallet_amount,plan_type,is_unlimited,trial_account_type,billing_cycle_status,subscription_amount,credit_given,currency_val,times_of_subscription,kits_count,position_created,number_of_invitations,pitchers_counts,def_interview_counts,interview_counts,ai_interview_counts
4132,ssi,Accounting & Finance,23,0,1,1,1,1,1,2,26,100,1.0,1.0,1.0,0,0,26-100,0,1642.0,1,1,0.0,901.0,0.0,0.0,0.0,0,199.0,0,1.0,18,17.0,37.0,292.0,67.0,46.0,0.0,0.0
4132,ssi,Accounting & Finance,23,0,1,1,1,1,1,2,26,100,1.0,1.0,1.0,0,0,26-100,0,1642.0,1,1,0.0,901.0,0.0,0.0,0.0,0,199.0,0,1.0,18,17.0,37.0,292.0,67.0,46.0,0.0,0.0
4132,ssi,Accounting & Finance,23,0,1,1,1,1,1,2,26,100,1.0,1.0,1.0,0,0,26-100,0,1642.0,1,1,0.0,901.0,0.0,0.0,0.0,0,0.0,0,1.0,18,17.0,37.0,292.0,67.0,46.0,0.0,0.0
4132,ssi,Accounting & Finance,23,0,1,1,1,1,1,2,26,100,1.0,1.0,1.0,0,0,26-100,0,1642.0,1,1,0.0,901.0,0.0,0.0,0.0,0,0.0,0,1.0,18,17.0,37.0,292.0,67.0,46.0,0.0,0.0
4132,ssi,Accounting & Finance,23,0,1,1,1,1,1,2,26,100,1.0,1.0,1.0,0,0,26-100,0,1642.0,1,1,0.0,901.0,0.0,0.0,0.0,0,0.0,0,1.0,18,17.0,37.0,292.0,67.0,46.0,0.0,0.0
4132,ssi,Accounting & Finance,23,0,1,1,1,1,1,2,26,100,1.0,1.0,1.0,0,0,26-100,0,1642.0,1,1,0.0,901.0,0.0,0.0,0.0,0,35.0,0,1.0,18,17.0,37.0,292.0,67.0,46.0,0.0,0.0
4132,ssi,Accounting & Finance,23,0,1,1,1,1,1,2,26,100,1.0,1.0,1.0,0,0,26-100,0,1642.0,1,1,0.0,901.0,0.0,0.0,0.0,0,35.0,0,1.0,18,17.0,37.0,292.0,67.0,46.0,0.0,0.0
4132,ssi,Accounting & Finance,23,0,1,1,1,1,1,2,26,100,1.0,1.0,1.0,0,0,26-100,0,1642.0,1,1,0.0,901.0,0.0,0.0,0.0,0,35.0,0,1.0,18,17.0,37.0,292.0,67.0,46.0,0.0,0.0
4132,ssi,Accounting & Finance,23,0,1,1,1,1,1,2,26,100,1.0,1.0,1.0,0,0,26-100,0,1642.0,1,1,0.0,901.0,0.0,0.0,0.0,0,500.0,0,1.0,18,17.0,37.0,292.0,67.0,46.0,0.0,0.0
4132,ssi,Accounting & Finance,23,0,1,1,1,1,1,2,26,100,1.0,1.0,1.0,0,0,26-100,0,1642.0,1,1,0.0,901.0,0.0,0.0,0.0,0,500.0,0,1.0,18,17.0,37.0,292.0,67.0,46.0,0.0,0.0
4132,ssi,Accounting & Finance,23,0,1,1,1,1,1,2,26,100,1.0,1.0,1.0,0,0,26-100,0,1642.0,1,1,0.0,901.0,0.0,0.0,0.0,0,500.0,0,1.0,18,17.0,37.0,292.0,67.0,46.0,0.0,0.0
4138,sso,Accounting & Finance,7,0,1,1,1,1,1,2,2,60,1.0,1.0,1.0,1,0,500-1000,0,1642.0,1,1,0.0,230.0,1.0,0.0,0.0,0,118.0,0,1.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4138,sso,Accounting & Finance,7,0,1,1,1,1,1,2,2,60,1.0,1.0,1.0,1,0,500-1000,0,1642.0,1,1,0.0,230.0,1.0,0.0,0.0,0,53.1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4140,ssi,Accounting & Finance,2,0,1,1,1,0,1,2,1,60,1.0,1.0,1.0,1,0,500-1000,0,1642.0,1,1,0.0,16.0,1.0,0.0,0.0,0,118.0,0,1.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4142,Test,Accounting & Finance,74,0,1,1,1,0,1,2,1,60,1.0,1.0,1.0,1,0,1-25,0,1642.0,1,1,0.0,200.0,1.0,0.0,0.0,0,2950000.0,0,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4142,Test,Accounting & Finance,74,0,1,1,1,0,1,2,1,60,1.0,1.0,1.0,1,0,1-25,0,1642.0,1,1,0.0,200.0,1.0,0.0,0.0,0,11800.0,0,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4143,Test & Co.,Accounting & Finance,"73,74",0,1,1,1,1,1,2,4,60,1.0,1.0,1.0,1,0,101-500,0,1639.0,1,1,0.0,256.0,1.0,0.0,0.0,0,11800.0,0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4145,Test & Co.,Accounting & Finance,2,0,1,1,1,1,1,2,2,60,1.0,1.0,1.0,1,0,101-500,0,1639.0,1,1,0.0,115.0,1.0,0.0,0.0,0,118.0,0,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4145,Test & Co.,Accounting & Finance,2,0,1,1,1,1,1,2,2,60,1.0,1.0,1.0,1,0,101-500,0,1639.0,1,1,0.0,115.0,1.0,0.0,0.0,0,11.8,0,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4147,SSi,Accounting & Finance,"23,222",0,1,1,1,1,1,2,4,60,1.0,1.0,1.0,1,0,26-100,0,1639.0,1,1,0.0,255.0,1.0,0.0,0.0,0,2950.0,0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4149,Test & Co.,Accounting & Finance,72,0,1,1,1,0,1,2,1,60,1.0,1.0,1.0,1,0,1-25,0,1639.0,1,1,0.0,110.0,1.0,0.0,0.0,0,118.0,0,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4149,Test & Co.,Accounting & Finance,72,0,1,1,1,0,1,2,1,60,1.0,1.0,1.0,1,0,1-25,0,1639.0,1,1,0.0,110.0,1.0,0.0,0.0,0,11.8,0,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4150,Test & Co.,Accounting & Finance,2,0,1,1,1,0,1,2,1,60,1.0,1.0,1.0,1,0,1-25,0,1639.0,1,1,0.0,110.0,1.0,0.0,0.0,0,118.0,0,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4150,Test & Co.,Accounting & Finance,2,0,1,1,1,0,1,2,1,60,1.0,1.0,1.0,1,0,1-25,0,1639.0,1,1,0.0,110.0,1.0,0.0,0.0,0,11.8,0,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4152,Test & Co.,Accounting & Finance,2,0,1,1,1,0,1,2,1,60,1.0,1.0,1.0,1,0,101-500,0,1639.0,1,1,0.0,110.0,1.0,0.0,0.0,0,118.0,0,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4152,Test & Co.,Accounting & Finance,2,0,1,1,1,0,1,2,1,60,1.0,1.0,1.0,1,0,101-500,0,1639.0,1,1,0.0,110.0,1.0,0.0,0.0,0,11.8,0,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4154,Test & Co.,Accounting & Finance,61,0,1,1,1,1,1,2,2,100,1.0,1.0,1.0,0,0,26-100,0,1639.0,1,1,0.0,250.0,0.0,0.0,0.0,0,199.0,0,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4156,Test & Co.,Accounting & Finance,189,0,1,1,1,1,1,2,3,60,1.0,1.0,1.0,1,0,26-100,0,1639.0,1,1,0.0,1.0,1.0,0.0,0.0,0,590.0,0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4158,Test & Co.,Accounting & Finance,2,0,1,1,1,1,1,2,2,100,1.0,1.0,1.0,0,0,101-500,0,1639.0,1,1,0.0,300.0,0.0,0.0,0.0,0,500.0,0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4160,JOBMA,Accounting & Finance,"72,3,75",0,1,1,1,0,1,2,1,60,1.0,1.0,1.0,1,0,1-25,0,1639.0,1,1,0.0,100.0,1.0,0.0,0.0,0,23.6,0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4161,JOBMA,Accounting & Finance,"72,3,75",0,1,1,1,0,1,2,1,60,1.0,1.0,1.0,1,0,1-25,0,1639.0,1,1,0.0,100.0,1.0,0.0,0.0,0,23.6,0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4162,JOBMA,Accounting & Finance,"72,3,75",0,1,1,1,0,1,2,1,60,1.0,1.0,1.0,1,0,1-25,0,1639.0,1,1,0.0,100.0,1.0,0.0,0.0,0,23.6,0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4163,Test & Co.,Accounting & Finance,73,0,1,1,1,0,1,2,1,60,1.0,1.0,1.0,1,0,101-500,0,1639.0,1,1,0.0,110.0,1.0,0.0,0.0,0,118.0,0,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4163,Test & Co.,Accounting & Finance,73,0,1,1,1,0,1,2,1,60,1.0,1.0,1.0,1,0,101-500,0,1639.0,1,1,0.0,110.0,1.0,0.0,0.0,0,11.8,0,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4165,Test & Co.,Accounting & Finance,72,0,1,1,1,0,1,2,1,60,1.0,1.0,1.0,1,0,101-500,0,1639.0,1,1,0.0,211.0,1.0,0.0,0.0,0,118.0,0,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4165,Test & Co.,Accounting & Finance,72,0,1,1,1,0,1,2,1,60,1.0,1.0,1.0,1,0,101-500,0,1639.0,1,1,0.0,211.0,1.0,0.0,0.0,0,11.8,0,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4167,Test & Co.,Accounting & Finance,72,0,1,1,1,0,1,2,1,60,1.0,1.0,1.0,1,0,26-100,0,1639.0,1,1,0.0,110.0,1.0,0.0,0.0,0,118.0,0,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4167,Test & Co.,Accounting & Finance,72,0,1,1,1,0,1,2,1,60,1.0,1.0,1.0,1,0,26-100,0,1639.0,1,1,0.0,110.0,1.0,0.0,0.0,0,11.8,0,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4169,ssi,Accounting & Finance,"1,2",0,1,1,1,0,1,2,1,100,1.0,1.0,1.0,0,0,26-100,0,1638.0,1,1,0.0,100.0,0.0,0.0,0.0,0,199.0,0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4170,ssi,Accounting & Finance,"1,72",0,1,1,1,0,1,2,1,100,1.0,1.0,1.0,0,0,26-100,0,1638.0,1,1,0.0,100.0,0.0,0.0,0.0,0,199.0,0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4171,JOBMA,Accounting & Finance,"72,3,75",0,1,1,1,0,1,2,1,60,1.0,1.0,1.0,1,0,1-25,0,1638.0,1,1,0.0,100.0,1.0,0.0,0.0,0,23.6,0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4173,JOBMA,Accounting & Finance,"72,3,75",0,1,1,1,0,1,2,1,60,1.0,1.0,1.0,1,0,1-25,0,1638.0,1,1,0.0,100.0,1.0,0.0,0.0,0,23.6,0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4174,Test Pvt Ltd,Accounting & Finance,"24,23",0,2,1,1,0,1,2,1,60,1.0,1.0,1.0,1,0,500-1000,0,1638.0,1,1,0.0,250.0,1.0,0.0,0.0,0,11800.0,0,1.0,1,1.0,4.0,0.0,0.0,0.0,0.0,0.0
4175,Test Co & Sons,Accounting & Finance,"37,66",0,1,1,1,1,1,2,2,60,1.0,1.0,1.0,1,0,1-25,0,1637.0,1,1,0.0,61.0,1.0,0.0,0.0,0,11.8,0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4177,JOBMA,Accounting & Finance,"72,3,75",0,1,1,1,0,1,2,1,60,1.0,1.0,1.0,1,0,1-25,0,1637.0,1,1,0.0,100.0,1.0,0.0,0.0,0,23.6,0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4178,JOBMA,Accounting & Finance,"72,3,75",0,1,1,1,1,1,2,2,60,1.0,1.0,1.0,1,0,1-25,0,1637.0,1,1,0.0,100.0,1.0,0.0,0.0,0,23.6,0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4179,JOBMA,Accounting & Finance,"72,3,75",0,1,1,1,0,1,2,1,60,1.0,1.0,1.0,1,0,1-25,0,1637.0,1,1,0.0,100.0,1.0,0.0,0.0,0,23.6,0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4180,SSI,Accounting & Finance,"2,8,10",0,1,1,1,1,1,2,2,60,1.0,1.0,1.0,1,0,1-25,0,1637.0,1,1,0.0,2500.0,1.0,0.0,0.0,0,11800.0,0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4181,ssi,Accounting & Finance,"1,72,2",0,1,1,1,0,1,2,1,60,1.0,1.0,1.0,1,0,26-100,0,1637.0,1,1,0.0,50.0,1.0,0.0,0.0,0,118.0,0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4182,JOBMA,Accounting & Finance,"72,3,75",0,1,1,1,0,1,2,1,60,1.0,1.0,1.0,1,0,1-25,0,1637.0,1,1,0.0,100.0,1.0,0.0,0.0,0,23.6,0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4183,JOBMA,Accounting & Finance,"72,3,75",0,1,1,1,0,1,2,1,60,1.0,1.0,1.0,1,0,1-25,0,1637.0,1,1,0.0,100.0,1.0,0.0,0.0,0,23.6,0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4184,JOBMA,Accounting & Finance,"72,3,75",0,1,1,1,0,1,2,1,60,1.0,1.0,1.0,1,0,1-25,0,1637.0,1,1,0.0,100.0,1.0,0.0,0.0,0,23.6,0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4185,SSI,Accounting & Finance,78,0,1,1,1,0,1,2,1,60,1.0,1.0,1.0,1,0,26-100,0,1636.0,1,1,0.0,250.0,1.0,0.0,0.0,0,2950.0,0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4186,SSI,Accounting & Finance,75,0,1,1,1,1,1,2,14,100,1.0,1.0,1.0,0,0,26-100,0,1636.0,1,1,0.0,2629.0,0.0,0.0,0.0,0,199.0,0,1.0,5,1.0,1.0,1.0,1.0,1.0,0.0,0.0
4186,SSI,Accounting & Finance,75,0,1,1,1,1,1,2,14,100,1.0,1.0,1.0,0,0,26-100,0,1636.0,1,1,0.0,2629.0,0.0,0.0,0.0,0,160.0,0,1.0,5,1.0,1.0,1.0,1.0,1.0,0.0,0.0
4186,SSI,Accounting & Finance,75,0,1,1,1,1,1,2,14,100,1.0,1.0,1.0,0,0,26-100,0,1636.0,1,1,0.0,2629.0,0.0,0.0,0.0,0,120.0,0,1.0,5,1.0,1.0,1.0,1.0,1.0,0.0,0.0
4188,Test,Accounting & Finance,73,0,1,1,1,0,1,2,1,60,1.0,1.0,1.0,1,0,26-100,0,1636.0,1,1,0.0,250.0,1.0,0.0,0.0,0,2950.0,0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4190,SSI,Accounting & Finance,7,0,1,1,1,1,1,2,100,100,1.0,1.0,1.0,0,0,101-500,0,1636.0,1,1,0.0,100.0,0.0,0.0,0.0,0,100.0,0,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4191,SSI,Accounting & Finance,7,0,1,1,1,1,1,2,100,100,1.0,1.0,1.0,0,0,26-100,0,1636.0,1,1,0.0,500000.0,0.0,1.0,0.0,0,100.0,0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4192,Test,Accounting & Finance,72,0,1,1,1,0,1,2,1,60,1.0,1.0,1.0,1,0,1-25,0,1636.0,1,1,0.0,560.0,1.0,0.0,0.0,0,11.8,0,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4192,Test,Accounting & Finance,72,0,1,1,1,0,1,2,1,60,1.0,1.0,1.0,1,0,1-25,0,1636.0,1,1,0.0,560.0,1.0,0.0,0.0,0,5900.0,0,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4193,JOBMA,Accounting & Finance,"72,3,75",0,1,1,1,0,1,2,1,60,1.0,1.0,1.0,1,0,1-25,0,1636.0,1,1,0.0,100.0,1.0,0.0,0.0,0,23.6,0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4194,JOBMA,Accounting & Finance,"72,3,75",0,1,1,1,0,1,2,1,60,1.0,1.0,1.0,1,0,1-25,0,1636.0,1,1,0.0,100.0,1.0,0.0,0.0,0,23.6,0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4195,JOBMA,Accounting & Finance,"72,3,75",0,1,1,1,0,1,2,1,60,1.0,1.0,1.0,1,0,1-25,0,1635.0,1,1,0.0,100.0,1.0,0.0,0.0,0,23.6,0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4196,Test Co.,Accounting & Finance,72,0,1,1,1,1,1,2,5,100,1.0,1.0,1.0,0,0,101-500,0,1635.0,1,1,0.0,400.0,0.0,0.0,0.0,0,199.0,0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4198,SSI,Accounting & Finance,78,0,1,1,1,0,1,2,1,60,1.0,1.0,1.0,1,0,26-100,0,1635.0,1,1,0.0,250.0,1.0,0.0,0.0,0,2950.0,0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4200,Test Co.,Accounting & Finance,73,0,1,1,1,1,1,2,4,100,1.0,1.0,1.0,0,0,1-25,0,1635.0,1,1,0.0,1040.0,0.0,0.0,0.0,0,199.0,0,1.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4200,Test Co.,Accounting & Finance,73,0,1,1,1,1,1,2,4,100,1.0,1.0,1.0,0,0,1-25,0,1635.0,1,1,0.0,1040.0,0.0,0.0,0.0,0,400.0,0,1.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4200,Test Co.,Accounting & Finance,73,0,1,1,1,1,1,2,4,100,1.0,1.0,1.0,0,0,1-25,0,1635.0,1,1,0.0,1040.0,0.0,0.0,0.0,0,4000.0,0,1.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4200,Test Co.,Accounting & Finance,73,0,1,1,1,1,1,2,4,100,1.0,1.0,1.0,0,0,1-25,0,1635.0,1,1,0.0,1040.0,0.0,0.0,0.0,0,40.0,0,1.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4201,SSI,Accounting & Finance,10,0,1,1,1,1,1,2,103,100,1.0,1.0,1.0,0,0,26-100,0,1635.0,1,1,0.0,100.0,0.0,0.0,0.0,0,100.0,0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4204,ssi,Accounting & Finance,4,0,2,1,1,1,1,2,3,60,1.0,1.0,1.0,1,0,500-1000,0,1635.0,1,1,0.0,580.0,1.0,0.0,0.0,0,236.0,0,1.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4204,ssi,Accounting & Finance,4,0,2,1,1,1,1,2,3,60,1.0,1.0,1.0,1,0,500-1000,0,1635.0,1,1,0.0,580.0,1.0,0.0,0.0,0,472.0,0,1.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4204,ssi,Accounting & Finance,4,0,2,1,1,1,1,2,3,60,1.0,1.0,1.0,1,0,500-1000,0,1635.0,1,1,0.0,580.0,1.0,0.0,0.0,0,118.0,0,1.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4204,ssi,Accounting & Finance,4,0,2,1,1,1,1,2,3,60,1.0,1.0,1.0,1,0,500-1000,0,1635.0,1,1,0.0,580.0,1.0,0.0,0.0,0,2950000.0,0,1.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4204,ssi,Accounting & Finance,4,0,2,1,1,1,1,2,3,60,1.0,1.0,1.0,1,0,500-1000,0,1635.0,1,1,0.0,580.0,1.0,0.0,0.0,0,59.0,0,1.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4206,ssi,Accounting & Finance,1,0,1,1,1,0,1,2,1,60,1.0,1.0,1.0,1,0,26-100,0,1635.0,1,1,0.0,1350.0,1.0,0.0,0.0,0,118.0,0,1.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4207,Test,Accounting & Finance,2,0,1,1,1,1,1,2,3,100,1.0,1.0,1.0,0,0,1-25,0,1635.0,1,1,0.0,900.0,0.0,0.0,0.0,0,500.0,0,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4207,Test,Accounting & Finance,2,0,1,1,1,1,1,2,3,100,1.0,1.0,1.0,0,0,1-25,0,1635.0,1,1,0.0,900.0,0.0,0.0,0.0,0,199.0,0,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4209,sdfsd,Accounting & Finance,73,0,1,1,1,0,1,2,1,60,1.0,1.0,1.0,1,0,26-100,0,1632.0,1,1,0.0,50.0,1.0,0.0,0.0,0,118.0,0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4210,Test Co.,Accounting & Finance,2,0,1,1,1,0,1,1,1,60,1.0,1.0,1.0,1,0,500-1000,0,1632.0,1,1,0.0,2906.0,1.0,0.0,0.0,0,11800.0,0,1.0,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4210,Test Co.,Accounting & Finance,2,0,1,1,1,0,1,1,1,60,1.0,1.0,1.0,1,0,500-1000,0,1632.0,1,1,0.0,2906.0,1.0,0.0,0.0,0,5900.0,0,1.0,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4210,Test Co.,Accounting & Finance,2,0,1,1,1,0,1,1,1,60,1.0,1.0,1.0,1,0,500-1000,0,1632.0,1,1,0.0,2906.0,1.0,0.0,0.0,0,1.18,0,1.0,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4210,Test Co.,Accounting & Finance,2,0,1,1,1,0,1,1,1,60,1.0,1.0,1.0,1,0,500-1000,0,1632.0,1,1,0.0,2906.0,1.0,0.0,0.0,0,118.0,0,1.0,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4210,Test Co.,Accounting & Finance,2,0,1,1,1,0,1,1,1,60,1.0,1.0,1.0,1,0,500-1000,0,1632.0,1,1,0.0,2906.0,1.0,0.0,0.0,0,354.0,0,1.0,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4210,Test Co.,Accounting & Finance,2,0,1,1,1,0,1,1,1,60,1.0,1.0,1.0,1,0,500-1000,0,1632.0,1,1,0.0,2906.0,1.0,0.0,0.0,0,50.0,0,1.0,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4210,Test Co.,Accounting & Finance,2,0,1,1,1,0,1,1,1,60,1.0,1.0,1.0,1,0,500-1000,0,1632.0,1,1,0.0,2906.0,1.0,0.0,0.0,0,200.0,0,1.0,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4210,Test Co.,Accounting & Finance,2,0,1,1,1,0,1,1,1,60,1.0,1.0,1.0,1,0,500-1000,0,1632.0,1,1,0.0,2906.0,1.0,0.0,0.0,0,300.0,0,1.0,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4211,ssi,Accounting & Finance,2,0,1,1,1,1,1,2,2,100,1.0,1.0,1.0,0,0,26-100,0,1632.0,1,1,0.0,1535.0,0.0,0.0,0.0,0,199.0,0,1.0,14,1.0,1.0,4.0,1.0,0.0,1.0,0.0
4211,ssi,Accounting & Finance,2,0,1,1,1,1,1,2,2,100,1.0,1.0,1.0,0,0,26-100,0,1632.0,1,1,0.0,1535.0,0.0,0.0,0.0,0,345.0,0,1.0,14,1.0,1.0,4.0,1.0,0.0,1.0,0.0
4211,ssi,Accounting & Finance,2,0,1,1,1,1,1,2,2,100,1.0,1.0,1.0,0,0,26-100,0,1632.0,1,1,0.0,1535.0,0.0,0.0,0.0,0,100.0,0,1.0,14,1.0,1.0,4.0,1.0,0.0,1.0,0.0
4211,ssi,Accounting & Finance,2,0,1,1,1,1,1,2,2,100,1.0,1.0,1.0,0,0,26-100,0,1632.0,1,1,0.0,1535.0,0.0,0.0,0.0,0,145.0,0,1.0,14,1.0,1.0,4.0,1.0,0.0,1.0,0.0
4211,ssi,Accounting & Finance,2,0,1,1,1,1,1,2,2,100,1.0,1.0,1.0,0,0,26-100,0,1632.0,1,1,0.0,1535.0,0.0,0.0,0.0,0,50.0,0,1.0,14,1.0,1.0,4.0,1.0,0.0,1.0,0.0
4211,ssi,Accounting & Finance,2,0,1,1,1,1,1,2,2,100,1.0,1.0,1.0,0,0,26-100,0,1632.0,1,1,0.0,1535.0,0.0,0.0,0.0,0,60.0,0,1.0,14,1.0,1.0,4.0,1.0,0.0,1.0,0.0
4211,ssi,Accounting & Finance,2,0,1,1,1,1,1,2,2,100,1.0,1.0,1.0,0,0,26-100,0,1632.0,1,1,0.0,1535.0,0.0,0.0,0.0,0,70.0,0,1.0,14,1.0,1.0,4.0,1.0,0.0,1.0,0.0
4211,ssi,Accounting & Finance,2,0,1,1,1,1,1,2,2,100,1.0,1.0,1.0,0,0,26-100,0,1632.0,1,1,0.0,1535.0,0.0,0.0,0.0,0,30.0,0,1.0,14,1.0,1.0,4.0,1.0,0.0,1.0,0.0
4211,ssi,Accounting & Finance,2,0,1,1,1,1,1,2,2,100,1.0,1.0,1.0,0,0,26-100,0,1632.0,1,1,0.0,1535.0,0.0,0.0,0.0,0,300.0,0,1.0,14,1.0,1.0,4.0,1.0,0.0,1.0,0.0
4212,Test Co.,Accounting & Finance,72,0,1,1,1,1,1,1,3,100,1.0,1.0,1.0,0,0,101-500,0,1632.0,1,1,0.0,1450.0,0.0,0.0,0.0,0,199.0,0,1.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4212,Test Co.,Accounting & Finance,72,0,1,1,1,1,1,1,3,100,1.0,1.0,1.0,0,0,101-500,0,1632.0,1,1,0.0,1450.0,0.0,0.0,0.0,0,5000.0,0,1.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4212,Test Co.,Accounting & Finance,72,0,1,1,1,1,1,1,3,100,1.0,1.0,1.0,0,0,101-500,0,1632.0,1,1,0.0,1450.0,0.0,0.0,0.0,0,400.0,0,1.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4212,Test Co.,Accounting & Finance,72,0,1,1,1,1,1,1,3,100,1.0,1.0,1.0,0,0,101-500,0,1632.0,1,1,0.0,1450.0,0.0,0.0,0.0,0,500.0,0,1.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4213,Test Co.,Accounting & Finance,73,0,1,1,1,0,1,2,1,60,1.0,1.0,1.0,1,0,101-500,0,1632.0,1,1,0.0,1100.0,1.0,0.0,0.0,0,11800.0,0,1.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4213,Test Co.,Accounting & Finance,73,0,1,1,1,0,1,2,1,60,1.0,1.0,1.0,1,0,101-500,0,1632.0,1,1,0.0,1100.0,1.0,0.0,0.0,0,3540.0,0,1.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
