catcher_id,jobma_catcher_company,jobma_functional,jobma_catcher_indus,jobma_catcher_title,jobma_catcher_otype,jobma_catcher_status,jobma_catcher_creation,jobma_catcher_type,is_premium,jobma_verified,subscription_status,sub_user,per_sub_user,live_interview_credit,pre_recorded_credit,ai_live_interview_credit,interview_cost_type,referral_credit,company_size,ai_live_interview
4792,SSI,,231,0,,1,2021-03-25,0,0,1,2,1,"[""60"",""100""]",1.0,1.0,1.0,1,0,101-500,0
4793,SSI,,72,0,,1,2021-03-25,0,0,1,2,1,"[""60"",""100""]",1.0,1.0,1.0,1,0,26-100,0
4794,ssi,,72,0,,1,2021-03-25,0,0,1,2,1,"[""60"",""100""]",1.0,1.0,1.0,1,0,26-100,0
4795,TSL,,2,0,,1,2021-03-25,0,0,1,2,1,100,1.0,1.0,1.0,0,0,26-100,0
4796,ssi,,3,0,,1,2021-03-25,0,0,1,2,100,100,1.0,1.0,1.0,0,0,More than 1000,0
4797,ASW,,3,0,,1,2021-03-25,0,0,1,2,1,100,1.0,1.0,1.0,0,0,26-100,0
4798,Test,,231,0,,0,2021-03-25,0,0,1,1,100,100,1.0,1.0,1.0,0,0,1-25,0
4799,Test Company,,231,0,,0,2021-03-26,0,0,1,1,1,100,1.0,1.0,1.0,0,0,26-100,0
4800,Jobma,,2,0,,1,2021-03-26,0,0,1,2,1,"[""60"",""100""]",1.0,1.0,1.0,1,0,26-100,0
4801,Jobma,,231,0,,1,2021-03-26,0,0,1,2,1,100,1.0,1.0,1.0,0,0,26-100,0
4802,Test C,,231,0,,0,2021-03-26,0,0,1,1,1,"[""60"",""100""]",1.0,1.0,1.0,1,0,26-100,0
4803,Test Company,,,0,,0,2021-03-26,1,0,1,1,0,100,1.0,1.0,1.0,0,0,1-25,0
4804,DSC,,51,0,,1,2021-03-26,0,0,1,2,1,"[""60"",""100""]",1.0,1.0,1.0,1,0,26-100,0
4805,DSC,,73,0,,1,2021-03-26,0,0,1,2,1,"[""60"",""100""]",1.0,1.0,1.0,1,0,26-100,0
4806,ss,,72,0,,1,2021-03-26,0,0,1,2,1,"[""60"",""100""]",1.0,1.0,1.0,1,0,26-100,0
4807,Jobma,,2,0,,1,2021-03-26,0,0,1,2,1,100,1.0,1.0,1.0,0,0,26-100,0
4808,Test Company,,231,0,,0,2021-03-30,0,0,1,2,1,"[""60"",""100""]",1.0,1.0,1.0,1,0,101-500,0
4809,ssi,,"72,2,73",0,,0,2021-03-30,0,1,1,1,3,"[""60"",""100""]",1.0,1.0,1.0,1,0,500-1000,0
4810,fgcvh,,1,0,,1,2021-03-30,0,0,1,2,1,"[""60"",""100""]",1.0,1.0,1.0,1,0,1-25,0
4811,NEW,,3,0,,1,2021-03-30,0,0,1,2,1,100,1.0,1.0,1.0,0,0,101-500,0
4812,NEW,,1,0,,1,2021-03-30,0,0,1,2,1,100,1.0,1.0,1.0,0,0,1-25,0
4813,SSB,,231,0,,1,2021-03-30,0,1,1,2,2,100,1.0,1.0,1.0,0,0,101-500,0
4814,SSI,,4,0,,1,2021-03-30,0,0,1,2,100,100,1.0,1.0,1.0,0,0,500-1000,0
4815,ssi,,72,0,,0,2021-03-30,0,1,1,2,2,100,1.0,1.0,1.0,0,0,101-500,0
4816,ssi,,72,0,,1,2021-03-30,0,0,1,2,1,100,1.0,1.0,1.0,0,0,500-1000,0
4817,TSL,,4,0,,1,2021-03-30,0,0,1,2,0,100,1.0,1.0,1.0,0,0,26-100,0
4818,NVV,,4,0,,1,2021-03-30,0,0,1,2,0,100,1.0,1.0,1.0,0,0,26-100,0
4819,SSI,,231,0,,0,2021-03-30,0,0,1,2,1,100,1.0,1.0,1.0,0,0,101-500,0
4820,ssi,,2,0,,1,2021-03-30,0,0,1,2,0,100,1.0,1.0,1.0,0,0,101-500,0
4821,Select source intl,,2,0,,1,2021-03-30,0,0,1,2,0,"[""60"",""100""]",1.0,1.0,1.0,1,0,101-500,0
4822,ssi,,2,0,,1,2021-03-30,0,0,1,2,0,"[""60"",""100""]",1.0,1.0,1.0,1,0,More than 1000,0
4823,Jobma,,231,0,,1,2021-03-30,0,0,1,2,1,100,1.0,1.0,1.0,0,0,26-100,0
4824,ssi,,231,0,,1,2021-03-30,0,0,1,2,1,100,1.0,1.0,1.0,0,0,101-500,0
4825,Test Company,,1,0,,1,2021-03-30,0,0,1,2,1,100,1.0,1.0,1.0,0,0,101-500,0
4826,SSI,,4,0,,1,2021-03-30,0,0,1,2,100,100,1.0,1.0,1.0,0,0,101-500,0
4827,SSI,,2,0,,1,2021-03-30,0,0,1,2,100,100,1.0,1.0,1.0,0,0,101-500,0
4828,SSI,,2,0,,1,2021-03-30,0,0,1,2,100,100,1.0,1.0,1.0,0,0,101-500,0
4829,ssi,,2,0,,1,2021-03-31,0,0,1,2,0,100,1.0,1.0,1.0,0,0,101-500,0
4830,ssi,,3,0,,0,2021-03-31,0,1,1,1,3,100,1.0,1.0,1.0,0,0,500-1000,0
4831,ssi,,2,0,,1,2021-03-31,0,0,1,2,1,100,1.0,1.0,1.0,0,0,500-1000,0
4832,ssi,,3,0,,0,2021-03-31,0,0,1,2,100,"[""60"",""100""]",1.0,1.0,1.0,1,0,101-500,0
4833,Jobma,,72,0,,1,2021-03-31,0,0,1,2,1,"[""60"",""100""]",1.0,1.0,1.0,1,0,26-100,0
4834,ssi,,72,0,,1,2021-03-31,0,0,1,2,1,"[""60"",""100""]",1.0,1.0,1.0,1,0,101-500,0
4835,ssi,,,0,,0,2021-03-31,1,0,1,1,0,100,1.0,1.0,1.0,0,0,1-25,0
4836,Test Company,,1,0,,1,2021-03-31,0,0,1,2,1,"[""60"",""100""]",1.0,1.0,1.0,1,0,500-1000,0
4837,Test Company,,72,0,,1,2021-03-31,0,0,1,2,1,"[""60"",""100""]",1.0,1.0,1.0,1,0,500-1000,0
4838,Test Company,,2,0,,1,2021-03-31,0,0,1,2,1,100,1.0,1.0,1.0,0,0,26-100,0
4839,ssi,,3,0,,1,2021-03-31,0,0,1,2,100,100,1.0,1.0,1.0,0,0,26-100,0
4840,SSI,,231,0,,1,2021-03-31,0,0,1,2,1,"[""60"",""100""]",1.0,1.0,1.0,1,0,1-25,0
4841,ssi,,3,0,,1,2021-03-31,0,0,1,2,100,100,1.0,1.0,1.0,0,0,26-100,0
4842,SSI,,231,0,,1,2021-03-31,0,0,1,2,1,100,1.0,1.0,1.0,0,0,26-100,0
4843,SSI,,231,0,,1,2021-03-31,0,0,1,2,1,100,1.0,1.0,1.0,0,0,26-100,0
4844,235345,,73,1,,1,2021-03-31,0,0,1,2,1,100,1.0,1.0,1.0,0,0,1-25,0
4845,435345,,2,1,,0,2021-03-31,0,1,1,2,2,100,1.0,1.0,1.0,0,0,1-25,0
4846,Jobma,,231,0,,1,2021-03-31,0,0,1,2,1,"[""60"",""100""]",1.0,1.0,1.0,1,0,26-100,0
4847,45645,,3,0,,1,2021-03-31,0,1,1,2,2,100,1.0,1.0,1.0,0,0,500-1000,0
4848,Test Company,,231,0,,1,2021-03-31,0,0,1,2,1,100,1.0,1.0,1.0,0,0,1-25,0
4849,Test Company,,231,0,,1,2021-03-31,0,0,1,2,1,"[""60"",""100""]",1.0,1.0,1.0,1,0,26-100,0
4850,ABCSol,,,0,2,0,2021-03-31,1,0,1,1,0,100,1.0,1.0,1.0,0,0,1-25,0
4851,Test Company,,231,0,,1,2021-03-31,0,0,1,2,1,100,1.0,1.0,1.0,0,0,101-500,0
4852,ssi,,231,0,,1,2021-03-31,0,0,1,2,1,"[""60"",""100""]",0.0,0.0,1.0,1,0,1-25,0
4853,ssi,,231,0,,1,2021-03-31,0,0,1,2,1,"[""60"",""100""]",1.0,1.0,1.0,1,0,26-100,0
4854,Test Company,,231,0,,1,2021-03-31,0,0,1,2,1,"[""60"",""100""]",1.0,1.0,1.0,1,0,101-500,0
4855,SSI,,3,0,,1,2021-03-31,0,0,1,2,0,100,1.0,1.0,1.0,0,0,101-500,0
4856,Test,,1,0,,1,2021-03-31,0,0,1,2,1,100,1.0,1.0,1.0,0,0,101-500,0
4858,fgd,,1,0,,1,2021-04-01,0,0,1,2,100,100,1.0,1.0,1.0,0,0,500-1000,0
4859,ssi,,2,0,,1,2021-04-01,0,0,1,2,100,"[""60"",""100""]",1.0,1.0,1.0,1,0,500-1000,0
4860,Test,,72,0,,1,2021-04-01,0,0,1,2,1,"[""60"",""100""]",0.0,0.0,1.0,1,0,500-1000,0
4861,ssi,,,0,,0,2021-04-01,1,0,1,1,0,100,1.0,1.0,1.0,0,0,1-25,0
4862,Select source intl,,2,0,,1,2021-04-01,0,0,1,2,1,100,1.0,1.0,1.0,0,0,101-500,0
4863,tesr,,3,0,,1,2021-04-01,0,0,1,2,100,"[""60"",""100""]",1.0,1.0,1.0,1,0,101-500,0
4864,SSI,,2,0,,1,2021-04-01,0,0,1,2,1,"[""60"",""100""]",1.0,1.0,1.0,1,0,26-100,0
4865,si,,3,0,,1,2021-04-01,0,0,1,2,100,"[""60"",""100""]",1.0,1.0,1.0,1,0,26-100,0
4866,VIP,,3,0,,1,2021-04-01,0,0,1,2,100,100,1.0,1.0,1.0,0,0,26-100,0
4867,3453,,3,0,,1,2021-04-01,0,0,1,2,0,100,1.0,1.0,1.0,0,0,101-500,0
4868,ssi,,73,0,,1,2021-04-01,0,0,1,2,1,"[""60"",""100""]",0.0,0.0,1.0,1,0,26-100,0
4869,SSI,,2,0,,1,2021-04-01,0,0,1,2,1,100,1.0,1.0,1.0,0,0,101-500,0
4870,Jobma,,72,0,,0,2021-04-01,0,0,1,2,1,"[""60"",""100""]",0.0,0.0,1.0,1,0,101-500,0
4871,Select source intl,,72,0,,0,2021-04-01,0,0,1,2,1,100,1.0,1.0,1.0,0,0,101-500,0
4872,SSI,,231,0,,1,2021-04-01,0,0,1,2,1,100,1.0,1.0,1.0,0,0,101-500,0
4873,ssi,,72,0,,1,2021-04-01,0,0,1,2,1,100,1.0,1.0,1.0,0,0,26-100,0
4874,ssi,,72,0,,1,2021-04-01,0,0,1,2,1,100,1.0,1.0,1.0,0,0,101-500,0
4875,ssi,,,0,,0,2021-04-01,1,0,1,1,0,100,1.0,1.0,1.0,0,0,1-25,0
4876,SSI,,2,0,,1,2021-04-01,0,0,1,2,1,"[""60"",""100""]",0.0,0.0,1.0,1,0,26-100,0
4877,SAQ,,3,0,,1,2021-04-01,0,0,1,2,1,100,1.0,1.0,1.0,0,0,500-1000,0
4878,SSI,,72,0,,1,2021-04-01,0,0,1,2,1,100,1.0,1.0,1.0,0,0,26-100,0
4879,ssi,,4,0,,1,2021-04-01,0,0,1,2,1,"[""60"",""100""]",0.0,0.0,1.0,1,0,101-500,0
4880,Jobma,,72,0,,1,2021-04-01,0,0,1,2,1,100,1.0,1.0,1.0,0,0,26-100,0
4881,Test C,,2,0,,1,2021-04-01,0,0,1,2,1,100,1.0,1.0,1.0,0,0,More than 1000,0
4882,Test,,231,0,,0,2021-04-01,0,0,1,2,1,"[""60"",""100""]",1.0,1.0,1.0,1,0,101-500,0
4883,Test,,1,0,,1,2021-04-01,0,0,1,2,1,100,1.0,1.0,1.0,0,0,101-500,0
4884,Test,,1,0,,1,2021-04-01,0,0,1,2,1,100,1.0,1.0,1.0,0,0,101-500,0
4885,Test,,,0,,0,2021-04-01,1,0,1,1,0,100,1.0,1.0,1.0,0,0,1-25,0
4886,SSI,,72,0,,1,2021-04-01,0,0,1,2,1,100,1.0,1.0,1.0,0,0,26-100,0
4887,TLS,,231,0,,1,2021-04-01,0,0,1,2,1,"[""60"",""100""]",0.0,0.0,1.0,1,0,26-100,0
4888,Jobma,,72,0,,1,2021-04-01,0,0,1,2,1,"[""60"",""100""]",0.0,0.0,1.0,1,0,101-500,0
4889,Test,,1,0,,1,2021-04-01,0,0,1,2,1,"[""60"",""100""]",0.0,0.0,1.0,1,0,101-500,0
4890,ssi,,4,0,,1,2021-04-01,0,0,1,2,0,100,1.0,1.0,1.0,0,0,1-25,0
4891,interviewrate,,72,0,,1,2021-04-01,0,0,1,2,1,100,1.0,1.0,1.0,0,0,26-100,0
4892,Pawan Intl,,1,0,,1,2021-04-01,0,0,1,2,1,"[""60"",""100""]",0.0,0.0,1.0,1,0,1-25,0
4893,ssi,,2,0,,1,2021-04-01,0,0,1,2,0,"[""60"",""100""]",1.0,1.0,1.0,1,0,26-100,0
4894,fgd,,72,0,,1,2021-04-01,0,0,1,2,1,"[""60"",""100""]",0.0,0.0,1.0,1,0,26-100,0
4895,SSI,,2,0,,0,2021-04-01,0,0,1,2,1,"[""60"",""100""]",0.0,0.0,1.0,1,0,101-500,0
4896,ssi,,72,1,,1,2021-04-02,0,0,1,2,1,100,1.0,1.0,1.0,0,0,1-25,0
4897,ssi,,3,0,,0,2021-04-02,0,0,1,2,0,100,1.0,1.0,1.0,0,0,500-1000,0
4898,Test Company,,72,0,,1,2021-04-02,0,0,1,2,1,"[""60"",""100""]",0.0,0.0,1.0,1,0,500-1000,0
4900,Test,,231,0,,1,2021-04-05,0,0,1,2,1,100,1.0,1.0,1.0,0,0,101-500,0
4901,ssi,,3,0,,1,2021-04-05,0,0,1,2,100,100,1.0,1.0,1.0,0,0,500-1000,0
4902,Jobma,,73,0,2,1,2021-04-05,0,1,1,2,3,"[""60"",""100""]",1.0,1.0,1.0,1,0,101-500,0
4906,ssi,,231,0,,1,2021-04-06,0,0,1,2,1,"[""60"",""100""]",1.0,1.0,1.0,1,0,1-25,0
4907,ssi,,72,0,,1,2021-04-06,0,1,1,2,3,"[""60"",""100""]",1.0,1.0,1.0,1,0,26-100,0
4908,Jobma,,72,0,,1,2021-04-06,0,0,1,2,100,"[""60"",""100""]",1.0,1.0,1.0,1,0,26-100,0
4909,Jobma,,231,0,,1,2021-04-07,0,0,1,2,1,100,1.0,1.0,1.0,0,0,101-500,0
4910,Jobma,,231,0,,1,2021-04-07,0,0,1,2,1,100,1.0,1.0,1.0,0,0,26-100,0
4912,ssi,,,0,,0,2021-04-08,1,0,1,1,0,100,1.0,1.0,1.0,0,0,1-25,0
4913,ssi,,,0,,0,2021-04-08,1,0,1,1,0,100,1.0,1.0,1.0,0,0,1-25,0
4915,dd,,1,1,,1,2021-04-08,0,0,1,2,1,100,1.0,1.0,1.0,0,0,1-25,0
4916,ssi,,2,0,,1,2021-04-09,1,0,1,2,1,100,1.0,1.0,1.0,0,0,26-100,0
4917,ssi,,,0,,0,2021-04-09,1,0,1,1,0,100,1.0,1.0,1.0,0,0,26-100,0
4918,Test Company,,72,0,,1,2021-04-09,1,0,1,2,1,"[""60"",""100""]",1.0,1.0,1.0,1,0,1-25,0
4919,NVS,,231,0,,1,2021-04-09,1,0,1,2,1,"[""60"",""100""]",0.0,0.0,1.0,1,0,26-100,0
4925,Test,,72,0,,1,2021-04-13,1,0,1,2,1,"[""60"",""100""]",1.0,1.0,1.0,1,0,101-500,0
4928,Jobma,,72,0,,1,2021-04-13,1,0,1,2,1,100,1.0,1.0,1.0,0,0,26-100,0
4929,Jobma,,231,0,,1,2021-04-13,1,0,1,2,1,100,1.0,1.0,1.0,0,0,26-100,0
4930,ddx,,2,0,,1,2021-04-13,1,0,1,2,2,100,1.0,1.0,1.0,0,0,1-25,0
4931,Jobma,,3,0,,1,2021-04-13,1,0,1,2,1,100,1.0,1.0,1.0,0,0,101-500,0
4932,Jobma,,231,0,,1,2021-04-13,1,0,1,2,1,100,1.0,1.0,1.0,0,0,26-100,0
4933,Jobma,,231,0,,1,2021-04-13,1,0,1,2,1,100,1.0,1.0,1.0,0,0,26-100,0
4934,SSI,,72,0,,1,2021-04-13,1,0,1,2,1,"[""60"",""100""]",0.0,0.0,1.0,1,0,101-500,0
4935,NGS,,2,0,,1,2021-04-13,1,0,1,2,1,"[""60"",""100""]",0.0,0.0,1.0,1,0,1-25,0
4936,MIU,,2,0,,1,2021-04-14,1,0,1,2,1,"[""60"",""100""]",1.0,1.0,1.0,1,0,26-100,0
4939,ssi,,,0,,0,2021-04-15,1,0,1,1,0,100,1.0,1.0,1.0,0,0,1-25,0
4940,ssi,,,0,,0,2021-04-15,1,0,1,1,0,100,1.0,1.0,1.0,0,0,1-25,0
4941,Jobma,,3,0,,1,2021-04-15,1,0,1,2,100,100,1.0,1.0,1.0,0,0,26-100,0
4942,ssi,,72,0,,1,2021-04-15,1,1,1,2,100,"[""60"",""100""]",1.0,1.0,1.0,1,0,101-500,0
4943,ssi,,,0,,0,2021-04-15,1,0,1,1,0,100,1.0,1.0,1.0,0,0,101-500,0
4944,Test New UI,,"2,73,3",0,1,1,2021-04-15,1,0,1,2,1,"[""60"",""100""]",1.0,1.0,1.0,1,0,101-500,0
4945,Test New UI,,,0,1,0,2021-04-15,1,0,1,1,0,100,1.0,1.0,1.0,0,0,101-500,0
4946,Google Inc,,73,0,1,1,2021-04-16,1,0,1,2,1,"[""60"",""100""]",1.0,1.0,1.0,1,0,500-1000,0
4947,Test,,2,0,,1,2021-04-16,1,0,1,2,100,100,1.0,1.0,1.0,0,0,More than 1000,0
4948,BCA,,2,0,,1,2021-04-16,1,0,1,2,1,"[""60"",""100""]",1.0,1.0,1.0,1,0,1-25,0
4949,Test,,72,0,,1,2021-04-17,1,0,1,2,1,100,1.0,1.0,1.0,0,0,101-500,0
4950,ssi,,72,0,,1,2021-04-17,1,0,1,2,1,100,1.0,1.0,1.0,0,0,26-100,0
4951,AACN,,2,0,,1,2021-04-19,1,0,1,2,1,"[""60"",""100""]",1.0,1.0,1.0,1,0,26-100,0
4952,Test,,72,0,,1,2021-04-19,1,0,1,2,1,100,1.0,1.0,1.0,0,0,500-1000,0
4954,Test Company,,231,0,,1,2021-04-19,1,0,1,2,1,100,1.0,1.0,1.0,0,0,26-100,0
4955,Test Company,,,0,,0,2021-04-19,1,0,1,1,0,100,1.0,1.0,1.0,0,0,1-25,0
4956,Jobma,,,0,2,0,2021-04-20,1,0,1,1,0,100,1.0,1.0,1.0,0,0,101-500,0
4957,Jobma,,,0,2,0,2021-04-20,1,0,1,1,0,100,1.0,1.0,1.0,0,0,101-500,0
4958,Jobma,,,0,2,0,2021-04-20,1,0,1,1,0,100,1.0,1.0,1.0,0,0,101-500,0
4959,ssi,,,0,1,0,2021-04-20,1,0,1,1,0,100,1.0,1.0,1.0,0,0,26-100,0
4960,ssi,,2,0,,0,2021-04-21,1,0,1,2,100,100,1.0,1.0,1.0,0,0,500-1000,0
4961,ssi,,7,0,,1,2021-04-21,1,0,1,2,0,100,1.0,1.0,1.0,0,0,101-500,0
4962,ssi,,74,0,,1,2021-04-21,1,0,1,2,1,"[""60"",""100""]",1.0,1.0,1.0,1,0,101-500,0
4964,ssi,,"72,73,74",0,,1,2021-04-21,1,0,1,2,1,"[""60"",""100""]",0.0,0.0,1.0,1,0,1-25,0
4965,ssi,,,0,1,0,2021-04-21,1,0,1,1,0,100,1.0,1.0,1.0,0,0,26-100,0
4968,Jobma,,2,0,,1,2021-04-21,1,0,1,2,100,100,1.0,1.0,1.0,0,0,26-100,0
4970,Jobma,,,0,,0,2021-04-21,1,0,1,1,0,100,1.0,1.0,1.0,0,0,26-100,0
4971,Jobma,,,0,,0,2021-04-21,1,0,1,1,0,100,1.0,1.0,1.0,0,0,26-100,0
4972,Jobma,,,0,,0,2021-04-21,1,0,1,1,0,100,1.0,1.0,1.0,0,0,26-100,0
4974,Jobma,,,0,,0,2021-04-21,1,0,1,1,0,100,1.0,1.0,1.0,0,0,26-100,0
4976,Jobma,,,0,,0,2021-04-21,1,0,1,1,0,100,1.0,1.0,1.0,0,0,26-100,0
4977,Jobma,,,0,,0,2021-04-21,1,0,1,1,0,100,1.0,1.0,1.0,0,0,26-100,0
4978,ssi,,2,0,,1,2021-04-22,1,0,1,2,1,"[""60"",""100""]",1.0,1.0,1.0,1,0,101-500,0
4981,ABCSol,,,0,2,0,2021-04-22,1,0,1,1,0,100,1.0,1.0,1.0,0,0,1-25,0
4982,ABCSol,,,0,2,0,2021-04-22,1,0,1,1,0,100,1.0,1.0,1.0,0,0,1-25,0
4983,ABCSol,,,0,2,0,2021-04-22,1,0,1,1,0,100,1.0,1.0,1.0,0,0,1-25,0
4984,ABCSol,,,0,2,0,2021-04-22,1,0,1,1,0,100,1.0,1.0,1.0,0,0,1-25,0
4985,ABCSol,,,0,2,0,2021-04-22,1,0,1,1,0,100,1.0,1.0,1.0,0,0,1-25,0
4986,ABCSol,,,0,2,0,2021-04-22,1,0,1,1,0,100,1.0,1.0,1.0,0,0,1-25,0
4987,ABCSol,,,0,2,0,2021-04-22,1,0,1,1,0,100,1.0,1.0,1.0,0,0,1-25,0
4988,ssi,,,0,,0,2021-04-23,1,0,1,1,0,100,1.0,1.0,1.0,0,0,101-500,0
4989,ssi,,"72,2,73",0,,1,2021-04-23,1,0,1,2,1,"[""60"",""100""]",1.0,1.0,1.0,1,0,26-100,0
4990,ssi,,,0,,0,2021-04-23,1,0,1,1,0,100,1.0,1.0,1.0,0,0,101-500,0
4991,ssi,,72,0,,1,2021-04-24,1,0,1,2,1,"[""60"",""100""]",0.0,0.0,1.0,1,0,26-100,0
4992,Pawan Intl,,231,0,,1,2021-04-25,1,0,1,2,1,"[""60"",""100""]",1.0,1.0,1.0,1,0,1-25,0
4994,ssi,,231,0,,0,2021-04-26,1,1,1,1,3,"[""60"",""100""]",1.0,1.0,1.0,1,0,1-25,0
4999,Test Company,,72,0,,0,2021-04-26,1,0,1,1,1,"[""60"",""100""]",1.0,1.0,1.0,1,0,26-100,0
5000,ssi,,72,0,,0,2021-04-26,1,1,1,1,12,"[""60"",""100""]",1.0,1.0,1.0,1,0,1-25,0
5001,Test Company,,72,0,,0,2021-04-26,1,0,1,1,1,100,1.0,1.0,1.0,0,0,26-100,0
5002,Test Company,,72,0,,1,2021-04-26,1,1,1,2,5,100,1.0,1.0,1.0,0,0,101-500,0
5003,ssi,,,0,,0,2021-04-26,1,0,1,1,0,100,1.0,1.0,1.0,0,0,101-500,0
5014,Test Company,,,0,,0,2021-04-26,1,0,1,1,0,100,1.0,1.0,1.0,0,0,101-500,0
5015,ssi,,,0,2,1,2021-04-26,1,0,1,1,0,100,1.0,1.0,1.0,0,0,1-25,0
5016,ssi,,,0,2,1,2021-04-26,1,0,1,1,0,100,1.0,1.0,1.0,0,0,1-25,0
5024,ssi,,,0,,0,2021-04-27,1,0,1,0,0,100,1.0,1.0,1.0,0,0,1-25,0
5026,ssi,,72,0,,1,2021-04-27,1,0,1,2,1,100,1.0,1.0,1.0,0,0,101-500,0
5027,ssi,,2,0,,1,2021-04-27,1,0,1,2,100,100,1.0,1.0,1.0,0,0,1-25,0
5028,ssi,,73,0,,1,2021-04-27,1,0,1,2,1,100,1.0,1.0,1.0,0,0,500-1000,0
5029,ssi,,,0,,0,2021-04-27,1,0,1,1,0,100,1.0,1.0,1.0,0,0,1-25,0
5030,ssi,,74,0,,1,2021-04-27,1,0,1,1,1,100,1.0,1.0,1.0,0,0,26-100,0
5031,Test & Test company,,2,0,,0,2021-04-27,1,0,1,1,1,100,1.0,1.0,1.0,0,0,101-500,0
5032,SSI,,72,0,,1,2021-04-27,1,0,1,2,1,"[""60"",""100""]",1.0,1.0,1.0,1,0,101-500,0
5033,ssssssdddd,,72,1,,1,2021-04-27,1,0,1,2,1,100,1.0,1.0,1.0,0,0,1-25,0
5034,QA,,3,0,,1,2021-04-27,1,0,1,2,0,100,1.0,1.0,1.0,0,0,101-500,0
5035,QA,,2,0,,1,2021-04-27,1,0,1,2,100,100,1.0,1.0,1.0,0,0,500-1000,0
5036,NVC,,3,0,,1,2021-04-27,1,0,1,2,0,"[""60"",""100""]",1.0,1.0,1.0,1,0,500-1000,0
5037,ssi,,2,0,,1,2021-04-28,1,0,1,2,1,"[""60"",""100""]",0.0,0.0,1.0,1,0,101-500,0
5038,Pawan Intl,,231,0,,1,2021-04-28,1,0,1,2,1,"[""60"",""100""]",1.0,1.0,1.0,1,0,1-25,0
5039,QA,,73,1,,1,2021-04-28,1,0,1,2,1,100,1.0,1.0,1.0,0,0,1-25,0
5040,ssi,,74,1,,1,2021-04-28,1,0,1,2,1,"[""60"",""100""]",1.0,1.0,1.0,1,0,1-25,0
5041,New Steels,,7,0,,1,2021-04-28,1,0,1,2,1,100,1.0,1.0,1.0,0,0,26-100,0
5042,Newa,,7,0,,1,2021-04-28,1,0,1,2,0,"[""60"",""100""]",1.0,1.0,1.0,1,0,101-500,0
5043,CVN,,3,0,,1,2021-04-28,1,0,1,2,0,100,1.0,1.0,1.0,0,0,26-100,0
5044,Jobma,,3,0,,1,2021-04-28,1,0,1,2,1,"[""60"",""100""]",1.0,1.0,1.0,1,0,26-100,0
5045,Test Company,,"231,74",0,,1,2021-04-28,1,0,1,2,1,"[""60"",""100""]",1.0,1.0,1.0,1,0,26-100,0
5046,Jobma,,2,0,,1,2021-04-28,1,0,1,2,1,"[""60"",""100""]",1.0,1.0,1.0,1,0,101-500,0
5047,Jobma,,3,0,,1,2021-04-28,1,0,1,2,100,100,1.0,1.0,1.0,0,0,1-25,0
5048,Test,,"73,74",0,,1,2021-04-28,1,1,1,2,2,"[""60"",""100""]",1.0,1.0,1.0,1,0,26-100,0
5049,Jobma,,2,0,,1,2021-04-28,1,0,1,2,1,"[""60"",""100""]",1.0,1.0,1.0,1,0,26-100,0
5050,Google Inc,,75,0,1,1,2021-04-28,1,0,1,2,1,"[""60"",""100""]",1.0,1.0,1.0,1,0,26-100,0
5051,Google Inc,,2,0,,1,2021-04-28,1,0,1,2,1,"[""60"",""100""]",1.0,1.0,1.0,1,0,101-500,0
5052,To The New,,2,0,,1,2021-04-29,1,0,1,2,1,100,1.0,1.0,1.0,0,0,26-100,0
5053,NHG,,4,0,,1,2021-04-29,1,0,1,2,5,100,1.0,1.0,1.0,0,0,101-500,0
5054,UAT,,"84,36",0,,1,2021-04-29,1,0,1,2,1,100,1.0,1.0,1.0,0,0,26-100,0
5055,ssi,,72,0,,1,2021-04-29,1,0,1,2,100,"[""60"",""100""]",1.0,1.0,1.0,1,0,26-100,0
5056,Pawan Intl,,231,0,,1,2021-04-29,1,0,1,2,1,"[""60"",""100""]",1.0,1.0,1.0,1,0,1-25,0
5057,UIT,,2,0,,1,2021-04-29,1,0,1,2,1,100,1.0,1.0,1.0,0,0,1-25,0
5058,Jobma,,"2,74,187",0,,1,2021-04-29,1,1,1,2,16,"[""60"",""100""]",1.0,1.0,1.0,1,0,101-500,0
5059,MVA,,2,0,,1,2021-04-29,1,0,1,2,1,"[""60"",""100""]",1.0,1.0,1.0,1,0,26-100,0
5060,ssi,,72,0,,1,2021-04-29,1,0,1,2,1,"[""60"",""100""]",1.0,1.0,1.0,1,0,1-25,0
5061,ssi,,72,0,,0,2021-04-29,1,1,1,2,2,"[""60"",""100""]",1.0,1.0,1.0,1,0,26-100,0
5062,dd,,2,0,,1,2021-04-29,1,0,1,2,100,100,1.0,1.0,1.0,0,0,1-25,0
5063,Jobma,,72,0,,1,2021-04-29,1,0,1,2,1,"[""60"",""100""]",1.0,1.0,1.0,1,0,26-100,0
5064,ssi,,231,0,,1,2021-04-29,1,0,1,2,1,"[""60"",""100""]",1.0,1.0,1.0,1,0,26-100,0
5065,Test,,231,0,,1,2021-04-29,1,0,1,2,1,100,1.0,1.0,1.0,0,0,500-1000,0
5066,Pawan Intl,,72,0,,1,2021-04-29,1,0,1,2,1,"[""60"",""100""]",0.0,0.0,1.0,1,0,1-25,0
5068,dskk,,2,0,,1,2021-04-29,1,0,1,2,1,100,1.0,1.0,1.0,0,0,1-25,0
5069,Test,,7,0,,1,2021-04-30,1,0,1,2,999,60,1.0,1.0,1.0,1,0,1-25,0
5070,ssi,,72,0,,1,2021-04-30,1,1,1,2,8,"[""60"",""100""]",1.0,1.0,1.0,1,0,1-25,0
